cluster 0,cluster 1,cluster 2,cluster 3,cluster 4,cluster 5,cluster 6,cluster 7,cluster 8,cluster 9,cluster 10,cluster 11,cluster 12,cluster 13,cluster 14,cluster 15,cluster 16,cluster 17,cluster 18,cluster 19,cluster 20,cluster 21,cluster 22,cluster 23,cluster 24,cluster 25,cluster 26,cluster 27,cluster 28,cluster 29,cluster 30,cluster 31,cluster 32,cluster 33,cluster 34,cluster 35,cluster 36,cluster 37,cluster 38,cluster 39,cluster 40,cluster 41,cluster 42,cluster 43,cluster 44,cluster 45,cluster 46,cluster 47,cluster 48,cluster 49,cluster 50,cluster 51,cluster 52,cluster 53,cluster 54,cluster 55,cluster 56,cluster 57,cluster 58,cluster 59,cluster 60,cluster 61,cluster 62,cluster 63,cluster 64,cluster 65,cluster 66,cluster 67,cluster 68,cluster 69,cluster 70,cluster 71,cluster 72,cluster 73,cluster 74,cluster 75,cluster 76,cluster 77,cluster 78,cluster 79,cluster 80,cluster 81,cluster 82,cluster 83,cluster 84,cluster 85,cluster 86,cluster 87,cluster 88,cluster 89,cluster 90,cluster 91,cluster 92,cluster 93,cluster 94,cluster 95,cluster 96,cluster 97,cluster 98,cluster 99,cluster 100,cluster 101,cluster 102,cluster 103,cluster 104,cluster 105,cluster 106,cluster 107,cluster 108,cluster 109,cluster 110,cluster 111,cluster 112,cluster 113,cluster 114,cluster 115,cluster 116,cluster 117,cluster 118,cluster 119
-0.0003758494707914472,0.004670211473050787,0.01327774372404648,-0.002935038800007728,0.000720351406843034,0.0006355243730208146,-0.00031405879333484105,-0.0028766033098199862,0.005459202759809683,0.002643468992800698,0.0002644563274718472,-0.003616419726857442,0.002135458043123279,0.004109844141742556,0.027078745585526108,0.0010435534801267608,0.002778875467269227,0.001982046054281352,0.006931907158710201,0.005878048528843615,0.0005856259112467776,0.0027813716471241593,-0.008055249914732904,0.01891177893548908,-0.008061693138243132,0.0020471331000243695,-0.0014467263203308824,0.0010057921370196312,0.003842798387623749,0.0009635160209183004,0.0041923536686072375,0.0043912231676954,0.001196986807672599,0.0017853677130033755,0.0011500453910359351,0.007922738465946669,-7.538010545130836e-05,0.010933916129494653,-0.0025564429674382713,0.019584230008780498,-0.013749647615120294,0.004863623377614854,0.03843077957669255,-0.00035102466636409484,0.002331287760289876,-0.007750917189080075,0.004332686743030928,0.003907469995274913,-0.02549077786332075,-0.02353134280932908,0.004666054536138285,-0.00638278858277659,-0.005986568497937043,0.001241855509277728,-0.008885065121681709,0.010485043214303958,0.0010619989312134893,-0.028028019989858047,0.035270325959362865,0.005098077828455867,-0.0022359112170764603,0.0032951704680379487,0.0008933888892317762,0.002786036912356372,-0.0021480455055935756,0.002288074601660331,0.0013943433547177972,0.00214142073437292,0.0045519004065686566,0.009769081307280674,0.026700899573214035,0.006228515674303556,0.004910868877291872,-0.004162063233230098,0.01130887756037134,0.0004147000269450765,-0.0008539044930654063,-0.001535414973856335,0.004667656619889829,-0.018891621860859846,-0.01310101520202681,1.4459452571393642e-05,0.012123813258653929,0.004217816351012682,-0.0013943469191966436,0.00437228270098912,0.00028727631543018365,0.0009297080770794659,-0.009273899056648131,0.004767352222018746,0.0026166696125151418,-0.0014723998478922778,0.009657360116234802,-0.0009238259839481793,-0.0005347099701640474,0.0007673533427991099,0.0020934309287872445,0.011952591286830976,0.0013825368117602905,-0.007468533567180285,-0.0017126142605938172,0.004295279803820653,0.004017175592691446,0.002849229756671021,-0.003269409413505841,0.006242634959477826,0.006427980950107053,-0.00040387061246013195,-0.0015115374859866763,0.01224121873790962,0.0005133132882561138,0.001074590212419846,-0.04175741532814906,-0.0010938903735807689,0.017101478763366033,0.0037858168649479215,0.0003950985164499126,0.00679666552969465,-0.0006400884016614165,0.000858235936750571
-0.009963805923449406,0.012091152311318798,0.010372940783557699,0.0026532731709071806,0.0025975949342326933,0.0023232089709857187,-0.02001884906792151,0.03419348061136874,-0.025816452731502904,-0.04383229884776983,-0.02066556826158827,-0.018252548108143828,0.004989969245026544,0.002388509590695119,0.002357685547634115,-0.015778056430153634,0.018917542099051977,0.001878395298305056,0.003451300984263157,-0.0009081731549660998,-0.018889515441144405,-0.02054616918824559,-0.027965412231616478,-0.007073926910090956,-0.001912373146983442,0.009380140938574175,0.0002506619134482781,0.028541918792969887,-0.01096097635717928,-0.024664325974869342,-0.011766466771301238,-0.02189177622949529,-0.05275633960491627,-0.0007296926715409382,-0.02065742560906293,0.0013225237632283142,-0.008470133563782312,-0.01619292799354365,-0.005002431725344724,-0.00594772866437432,0.03685038916210486,-0.013114564962684525,0.004449207259680068,-0.0013572243988289037,0.004432284895127601,-0.030260969369327793,-0.018573040299780894,0.0010703142514608649,0.006786020590831637,0.0016566834279799017,-0.008332224961940452,-0.01918477020869886,-0.011285437366274834,-0.0274379379938167,-0.02228873107418638,-0.004071463816345619,0.003197059460058411,0.032682194149965836,-0.025397745614328962,0.014659471989060374,-0.004348204805726237,-0.010232497456196511,-0.0025808679108877955,0.0034321761119273536,-0.015556139795420528,0.002379238204464221,-0.020451761811563586,-0.006746424460556161,-0.010664401158194432,-0.013780602479043957,-0.0025387068287012885,-0.0054065913082936715,0.003638570321399145,-0.007636298857377377,-0.012799610658545346,-0.010363113931755298,0.0029463485718085685,-0.020526945741010178,-0.010414391328454061,-0.016996149111470453,-0.025847084423504738,0.0019176603619345787,0.012644137219355209,-0.017106531698998596,-0.015478974844365176,-0.03803853733397263,-0.025705684398918908,-0.031193239626578023,0.006866195537342477,-0.023527895915882037,-0.024345451054777867,-0.0016596421916264144,-0.05867607125512519,-0.013208561641235048,0.004907100034108183,-4.097543707058259e-05,-0.016859317470582034,-0.010960423573538885,-0.015281419684615287,0.08459840438895119,0.002955752551712599,0.006754032142912302,-0.026527065803232778,-0.004823295594938167,-0.0070695294617660305,-0.02278791983179274,0.03747192476499043,0.00262764890065146,-0.021584428521271418,0.010229716223730097,-0.0024323404543610833,0.005877004841539239,0.02007517654928047,0.0024314713920969744,-0.0031100114127607876,-0.014809021916005503,0.00148978959326622,-0.017478113609608655,-0.020154948918891462,0.0026252566019528377
0.028037937927159234,-0.012231355603698315,0.020275590480602318,0.017164896211037062,-0.0018815723887570148,-0.0020145986403996854,0.03453355647714361,-0.06421730426943043,0.03773454737924394,0.0498385190781513,0.034521931691662,0.036431264637454955,-0.00417116218978893,0.013216233966646326,0.05696564805038393,0.02734757169922096,-0.0037993295769923933,-0.0017976535791899841,0.00391699319777265,0.009272555859624419,0.0320191315954974,0.0341988251241926,0.049913697292871234,0.04148751085722451,0.02031460018670908,-0.005509932150444464,0.0007993565071610334,-0.0897403397277771,0.026474544105017477,0.032242059521454786,0.027642578707762232,0.038612793502980046,0.012628638357533653,-0.0005797335021412978,0.03245799904302408,0.019209605454046326,0.027657390926657824,0.053299900479110394,0.029157557655665044,0.035369242532335816,-0.06421218866547297,0.03149222282236511,0.0268561310245798,0.00878513820883608,-0.003484779127181098,0.050305770688256236,0.03965909952769286,0.012659630518836465,0.013350761063960445,0.01747824130556718,0.030239546453648247,0.026998615929285073,0.03578825502787186,0.03820026942591516,0.01941222246088873,0.0306603396477245,-0.0026493291756168862,-0.06988001292698066,0.0001869390942742962,-0.009527847372437316,0.026189639071386384,0.03378272717234446,0.02481912724314785,-0.0029728168411439415,0.02438434973063956,-0.0025858325443344743,0.03149518509738607,0.019283221041673616,0.028143933454223093,0.0312655937182734,0.046133087617385445,0.02598398863806147,0.021399619251215585,0.027453052730787984,0.017828208350001398,0.01998117563251889,0.0006388842847589485,0.033225832192686634,0.005507564083032254,0.04439424765485682,0.036593599713123114,-0.0008749060469518021,-0.031349505651306314,0.03259432465385882,0.02447960363899726,0.060984412567258714,0.037633524545797915,0.04005040049770074,9.914887125444521e-05,0.031615990545112986,0.03480401340751351,0.014120913966743698,0.04327091086709239,0.0313991799981725,-0.001621073994190704,0.0016504326023437615,0.029620651650870983,0.03882390573526808,0.025323740907088468,-0.1105982895572511,-0.0011786344465893003,0.0018854508719831626,0.03950980765576192,0.008294605858860509,0.03139018695102515,0.03930971287229032,-0.00813077472481299,-0.0011061635471711594,0.0416877510365614,-0.04571011837037444,0.004433427604478486,-0.0021495303293321867,-0.0860900181997342,0.01029098067566106,0.03542777329297861,0.030632799624470797,0.008808822174582027,0.04017751921236462,0.03471750299301821,-0.0015785622626398243
0.0031433719584558874,-0.004208411014979522,0.009225037461045927,0.009509225287196402,0.0009858322994766057,-0.0008679531050024944,0.010589855716862088,-0.017211370157181084,0.01060721287274268,0.012703735921260745,0.022746517227671847,0.003740636137642416,0.0007624699675251858,0.004731484337264789,0.02904124839215617,0.0077021882702312605,-0.003151690467336965,-3.933087340835268e-05,0.006139541135652575,0.004271487605300924,0.014991372822771834,0.0024085660956264347,0.009923547691642304,0.014495612421769987,0.002936523863620426,0.007310010734361656,0.012083689795701022,-0.04702022500477168,0.016590612455991374,0.0068759708829367805,0.007621985077844699,0.009929889198095914,0.018900542931609175,0.002534142236446065,0.01763324213221014,0.010905027376015217,0.004425844664532679,0.04853956471461838,0.00760497465026154,0.011572655581547754,-0.01776352149862428,0.009874883139862047,-0.002479887186273984,0.006622265683077551,-0.0010803892566495386,0.01511401301125519,0.0175223816352492,0.010429606780705826,0.01002735244253323,-0.00801646289543764,0.008679564360090607,0.006019867131264322,0.0008647391292079653,0.009241180543429959,0.004842886784831702,0.008507561558138308,-0.00030357342911912724,-0.025807314258028957,0.053074335114112255,-0.002533869517557807,0.008862916304275244,0.006772513093569408,0.0054648054872445,-0.0009625680756855939,0.004922921508305042,-0.00015750188672306314,0.0031027690775584354,0.004736273346004924,0.0010343092213297253,0.013993585599359136,0.028527155384872528,0.01207426811162475,0.014800921059925013,0.007631853985209994,0.006946404214237455,0.004968875715346116,4.10472081728152e-05,0.013931527190931072,-0.005401427986050794,-0.028097830669309886,0.010047059309628391,0.0007379811440511565,0.009962517747754925,0.012901185880844384,0.004467897154818944,0.03463226452911613,0.013630051107269472,0.01838433422462006,0.006298878919029992,0.015287556162133753,0.015944428033929488,0.007993851237561064,0.018678442036417896,-0.01711765507775739,0.0011940988368462164,0.003487645127876881,0.0077189243042597895,0.026426057347438102,0.010162072233960512,-0.034524848465573105,0.0006842873003829711,0.0038144251847866606,0.021715748938847132,-0.002890507191925332,0.004379619682462736,0.02075790634541402,-0.013193350631822672,0.0010023715882732129,0.01640666836286334,-0.011282431120234172,0.005132831956288942,-0.0008219676604109336,-0.024729062068108053,0.005508192800826983,0.016837517683379852,0.015719775424175943,0.004481723761465537,0.01679555356922297,-0.0047223872597367145,-0.00039353278119325644
0.007574750141192203,-0.0028522204096787292,0.018093918376096495,0.006425611770504811,-0.001246077261942391,-0.0005950350243208274,0.01176709595314247,-0.01972150443024725,0.012754823194612195,0.01354469211517129,0.011710618871748875,-0.0016342665260299523,0.0026869042378667093,0.003866814736452792,0.019153935023330095,0.015442382803628486,0.0005257106198108157,0.000917448070691813,0.0029819391397275163,0.002269424624862872,0.01274200563736058,0.002799409063899933,0.006428437946262309,0.013408687908054039,0.011681650395668715,0.00044163482208574935,0.0004436493367489064,-0.01363295763274523,0.006440976396731699,0.009875927638617669,0.008041548413634754,0.01270400791154873,-0.005412197144498244,0.003968617008975479,0.010077778797585174,0.004353667244249812,0.0061348179470194645,0.010577689576939718,0.006255895458751423,0.010007003102831752,-0.015581626051927778,0.008605210304928336,0.007220093916485665,0.002960311306412723,0.0002636354076082448,0.0033010647119006077,0.016791261207360332,0.005923941455604055,0.022876891446801807,0.017188888581770947,0.008879151656065341,0.0036473015158342177,0.0022508212844014708,0.010852538767170591,0.006170996382059546,0.0092720529792924,-0.0008616371419751334,-0.017995928669979653,0.0030018733504573766,-0.0007316097576645896,0.007002760003847935,0.003980830148873584,0.009058422346123779,-8.31724141090978e-05,0.008570204999741747,-0.0008236867642101122,0.0028422672159404043,0.0038784302259896085,0.0028036880000965013,0.011963407069784094,0.00984307963593529,0.0017104983587187452,0.012568483224899436,0.00887817842721793,0.005281785041245511,0.00882005570075105,-0.0012582779418729819,0.01311972470718266,0.00426750594722215,0.015551932854265722,0.011560440925720079,-0.00016660476062155513,-0.0042008874531232615,0.013825661902844765,0.009610307504937993,0.014222479227310141,0.010100995244539892,0.013445289667554537,-0.002838481310381316,0.008554286256281976,0.008564295461746516,0.005960828271457459,-0.001760434333710765,0.002371762332706984,-0.0022650241710840207,0.0023638787206488997,0.008558155163055548,0.012268908153275982,0.007017575317399065,-0.017813768878666137,-0.0006794930452631257,0.0011997911765322773,0.015200014830654264,0.001869761217726445,0.007018719166299107,0.010000246964167606,0.006926343825476606,0.0012072460801486767,0.019503227381674777,-0.018256612677848616,0.0019482976136884367,0.0005919193162261851,-0.03076917536651546,0.004070502882305585,0.016992390963813362,0.006668722776054464,-0.0010638620809467906,0.013614756844646494,0.0021688031180301824,-8.49194151750819e-05
0.008706797581326198,-0.001141921061683983,0.04127025334891306,0.0024187212023025493,-0.0020819574839807866,0.0001576643360875695,0.007221650826658377,-0.012787097528395864,0.009281722106740902,0.009727001253397236,0.010933021916680725,0.02172753916739175,-0.0019108821063009273,0.010198085974416222,0.01816999224085022,0.006806788446287546,0.006671207921542171,0.003418730571031678,0.0013064524733326678,0.012471560576679567,0.008631764151454889,0.018871951396314673,0.026457977684693428,0.015077678145057557,-0.006002257430414432,0.004142841511854575,0.002026059560139447,-0.024890628537673435,0.002982851346687102,0.006142930398600735,0.004656158855800428,0.009019387232354754,-0.02250707023320977,0.004188267671388822,0.011570024013978959,0.0068871544982336014,0.011476120709915794,0.008667053780090058,0.01053453628380618,0.009592160446955227,-0.03382598663075502,0.005306142545012358,0.019575345801987155,0.0018519946686135122,0.0005816456663618223,0.024070144187702966,0.010676391605810373,0.0034547738852516653,-0.000774002458979566,-0.009697469979015976,0.012933905407165422,0.012233554864858089,0.017726952793045342,0.0054705276312277335,0.0004722045451858198,0.016159408707856777,0.00223674027405466,-0.02176394689396852,0.0007108214548001592,0.007004205847370391,0.010665046456829192,0.0018698648759856787,0.0056881514758629435,0.00041779621396596366,0.0032200158217397913,0.0006385788219119134,0.016689532923924253,0.001284385641280554,0.012001675035198769,0.01027934301492164,0.02460537299624834,0.013076909690759208,0.003789770972624989,0.01620680286206894,0.006631325664848223,0.0016387748996508696,0.0028058038210437507,0.007475895922957522,-0.012802643021115114,0.006574664485485313,0.006379516371841767,8.088716021534334e-05,-0.002675739159990949,0.005596781225095831,0.0009946761901813937,0.01588624299102081,0.008214228248877709,0.009553329338369693,0.010173590056235887,0.004391314066012499,0.01741894488721379,0.004434846986258637,0.021882381010321958,0.003855947478054569,0.004527286265738072,-0.000420048168415792,0.004991680348508215,0.012076199461953907,0.007907487193707248,-0.02624222190744867,0.002019955727679168,0.0006815192727097593,0.011562594995281854,0.0024743517411018284,0.011884382237687506,0.007727832882238435,0.018770192069892756,0.001952285696090932,0.011913633694761765,-0.013321877183525316,0.005407135426602153,0.0012653520682392525,-0.029837688392355365,0.0042921486945835564,0.009775624655439605,0.015625374237643794,0.0057299312923555674,0.0065148156628218115,0.004760122191789254,0.0005627272189617856
0.004253731634797729,-0.004349870496179605,0.0027565035082389015,0.001404037837170356,0.0010860879262996343,-6.182055603646554e-05,0.006965079097137615,-0.009023244266308267,0.006454484562351468,0.0053461155878277815,0.0007657773178332433,0.006950702554281581,-0.003385860266307786,-0.0011064946692942318,-0.003798253343049095,0.007282029650963602,-0.014618092426056637,-0.002199777770877743,0.0007138580567247202,0.0014805347660593476,0.004151679273880037,0.008466437542615099,0.0071154397989953945,0.00182873812671578,0.010417408209576366,-0.0027991552019310034,-0.006835050570736686,-0.018214540758555046,0.0009476611194719908,0.0054150130521187,0.0048346065472513215,0.008313968857595357,0.031877065518163744,-2.7866343515012965e-06,0.003533012560258885,-0.00035448164945103036,0.003972459783380227,0.012887061770286852,0.004015812021195737,-0.0026748736158585078,-0.01025705558477099,0.005437185350523954,0.004501336391838966,0.0008706590352483995,-0.0020879117581824964,0.001973669264651999,0.005516496540760657,0.0013095064292208496,0.015627526158829074,0.01960379380214392,0.007808529803394163,0.00721331370042718,0.0023104452884378317,0.004537057535470499,0.007829306760267734,0.0037989292217098475,-0.0009902170149173834,-0.004573759875709494,-0.08143305862411997,-0.003959153244295607,0.00469037225288853,0.007080310775125725,0.0061648801804758385,0.0021380367392130764,0.0061012209929260834,0.0007591550027994667,0.004500094587695668,0.003893689214567553,0.006514104944153661,0.001970584721391785,0.00617769885434809,0.0025599143248184416,0.0029710564774889613,-0.0005696988102573107,0.004827240832808151,0.0034224958911855522,-0.0004902780176174699,0.006900959583141136,0.009780160600104774,-0.007251487511456933,0.004399057768028836,2.8386881835621996e-05,0.008341264152045625,0.006115167279718356,0.0054936998938180555,0.006094732675859292,0.005291522408692752,0.004919996781578701,-0.00499373451960369,0.0038359520992773885,0.002797533946449652,0.003410252529074641,0.009776198225183977,0.004808687628339441,-0.0013996220369530547,0.0006540049320576345,0.004929948532671263,-0.01080956445842228,0.003864944119588235,-0.009854951044253636,-0.0021850049894393242,0.0023603499530093427,0.004892410985059706,0.00021428622239114123,0.0037998946471825925,0.003943560409031412,-0.02278055339989657,0.00030342481475743085,0.008420548462980851,-0.016205458880696154,-0.0023279076801636573,-0.0018596680502388579,-0.01566173948153073,-0.004130650760800126,-0.0005471434249055513,0.002351377930456598,-0.00036379991525991277,0.0031744793684808557,0.004341981317030872,1.8487942482578476e-05
-0.004565752093094024,0.004536389718246775,-0.012912685701732105,-0.001852556733225763,0.001542838065153903,0.0012722739166845809,4.414168957200759e-06,0.00033319476346316875,-0.00041797627069965564,-0.002636154116295259,-0.00020694509874896828,-0.002488189861562187,0.002064784339511792,0.0025776352251661123,-0.011360190888312553,-0.00011121159704518342,0.0017474144978749107,0.0021356789138914163,0.0016437403669269737,-0.004797584355370691,0.0005940184691323661,-0.005498811806954655,-0.006561547195060376,-0.0070145364075552535,0.00198809711882171,0.003190717711648232,0.0027395330366391225,0.003396015149668576,0.004583655838001981,0.00010037572087857476,0.0014957895338051533,0.0015062140829544537,-0.001077372810062076,0.0030466927445347647,-0.00014951902016037953,0.003949666464740074,-0.005333231203146532,0.0014043225248851088,-0.0048516987113527985,0.0045236475576195725,-0.004490424427141123,0.0022994297466669036,-0.0011679814376409216,-0.0019417444977286493,0.0018151757004770278,-0.005012154719908576,0.0016716430094201656,-0.00019672336702950406,0.0028519869793325664,-0.00586279837295047,-0.0021776043383419847,-0.00409171597947556,0.002107477986202084,-0.0001836937548056329,-0.005669117949671915,-0.0021512810317301356,0.0009435088362197037,-0.012548371438247177,0.0037955950916694924,-0.0006906934703721821,-0.003930611543711887,-0.013004915354572164,-0.0027392987512519806,0.0008539152165216045,-0.00023899676411624838,0.0022464863371506605,-0.004786518943959136,-0.0009503551108101043,-0.002569803589894622,0.0018967013294499044,-0.008598914625275716,0.0012649039342171862,0.0001747201509785295,-0.0021849827807907804,-0.00018193213130790874,-1.9232971871313022e-05,0.000989847885389904,0.0002019874409675425,-0.00013125370302493345,0.0605195657087493,0.0031884779685563826,0.0006853323537004384,-0.0497370080889482,0.0013431369141080804,0.0007911159575917526,-0.0012868212371774993,-0.000776486828082408,3.6535003660385866e-05,-0.0026704312845297995,0.0008785646714178201,-0.003182067343298127,-0.002196083404843272,0.010129549263599645,-0.010065342737988878,9.776141217819633e-06,-8.563587009156968e-05,0.0013381716421570185,0.014568816137664403,-0.002211450504652518,-0.0015229907242265972,0.0009324927178313008,7.082153630831756e-06,0.0019393072624817836,-3.8355349665302614e-05,-0.005788175672134735,-0.002569947159465551,-0.002489982373639534,0.0016030520644923548,0.0010414104008465404,0.0034630386688263687,-9.810198990491484e-05,0.002327561724660814,0.011898305481969766,0.004385410047617136,-0.0027571711743701755,0.0009934924511271885,-0.0005192459108606199,-0.00433949999376941,-0.00579803863003766,0.0009740297851906241
-0.005174605771884772,-0.0026719941627791266,-0.0166246185688755,-0.002724175578066512,0.00021595839425312272,-0.00020529540123768805,-0.005141651590284217,0.00954647856121802,-0.00432233421170569,-0.009820747131173866,-0.008719167170737155,-0.007860307944242364,-0.00207416001825347,-0.0017253518516309847,-0.004859700403963427,-0.004684991071965442,0.0032397196141194903,-0.0014183128017171852,0.00026181023494713175,-0.0054215158117197106,-0.005666838871404649,-0.00850000969898762,-0.01761639005004959,-0.003282765703134846,-0.006998095738186915,0.003956897253351653,-0.001875050781484017,0.02873563195975551,-0.007739505287117523,-0.00496322956319031,-0.001954776105462591,-0.0019117182900800762,0.004532752910196325,8.693283419594164e-05,-0.009566942942187002,-0.002990320466261979,-0.004551099645911804,-0.019368209890740232,-0.0034068708132068515,0.00414332627542708,0.014560209225699833,-0.003944579374463406,0.001043218292639338,0.0007430945153687328,-0.0015590944787181983,-0.017544070329067147,-0.009609238513872713,-0.0018630594385440383,-0.003482808889792033,-0.028477895226158796,-0.003151480817752589,-0.0076858504818232585,-0.009251172193315046,-0.006128862843038959,0.004096443763158469,-0.0017522695252335909,-0.0005421438300401944,0.0021966794367402477,0.00397280474552356,0.0031191814395541075,-0.004263634146213475,-0.003146249546128973,-0.005993491106907914,-7.211554554592443e-05,-0.003955529672558994,-0.00030099664470728164,-0.00845962281922686,0.0029755102837907012,-0.0033454476161821722,-0.004489505737851064,-0.00040882711884713125,0.0002855165299691461,-0.0037738265251008483,-0.004474573491815775,-0.001632132260180762,-0.003149005270712946,-0.0005785208443340194,-0.006842162329822759,-0.00275144329950262,0.12516528146973985,-0.012716241234725973,0.0005283509176846398,-0.1214476291189697,-0.005848725358904158,-0.005057662834144339,-0.01317644099408792,-0.007486784080747717,-0.00971321338627814,0.0004929109255231932,-0.005143194800802375,-0.008167585188761841,-0.002455747509373215,-0.016104032549732614,-0.006125290924423135,0.0005902512922359058,-0.0006519160274474691,-0.003922382263591733,-0.008291093396648517,-0.004469396901183185,0.024331466853900093,0.0010462426567027483,0.0012682361025583501,-0.010610098921124132,-0.001817357390502528,-0.004921520965059942,-0.010808515264321396,-0.0062516403073905645,-0.001092862557196508,-0.00788840659925235,0.008834473811062999,-0.0019390427901643192,-0.0015516479091114005,0.0120219409269751,-0.005178079454069164,-0.00342630418606839,-0.009138658032276674,0.0003582911885299981,-0.00627422814943344,-0.010366779891033894,0.00026146448480843503
0.004585226623992488,-0.002983492015225196,0.020831825766751473,0.0016843163646516523,0.00020213410520230433,0.0007102437423065671,0.006438406355597991,-0.012975380468510453,-0.0014352684046561445,0.01903034267997053,0.010540711185280644,0.008713611419691684,-0.0025403785493096076,-0.00040880965070758124,0.015956507648498163,0.0033325139086743693,-0.004353448954709087,-0.0003390900383812029,0.001606283787816732,0.0040268223353849665,0.006010781747627198,0.00826347959594411,0.015425778805214441,0.004851960058055618,0.00867854782593039,-0.0022998599520222328,-0.0012440054246154848,-0.02984888603293741,0.010855141705143696,0.007585420708485992,0.004934280007978394,0.003931908530631587,0.02730479243868457,0.0003761718022600208,0.010349627985840038,0.0004501096673344282,0.005597531638110296,0.02218848092959006,0.00040098286996399486,0.005658827045752747,-0.020996524445347737,0.005086304812397811,0.0007909499548933982,0.00026332420810218376,-0.0004813140456811815,0.011444186691743465,0.0078093835682911,0.002691852766671332,0.01054342830010287,0.016159593806967375,0.005014145242304156,0.0051307221184886355,0.013484498084671658,0.011814869850296632,0.005346744662827041,0.0012376736751505241,0.00017216942939143765,-0.02411239664046504,-0.014925535132024098,-0.00430880900705901,0.0023508771272144056,0.012786666794280834,0.006831053522239923,0.0007270856829378633,0.006695926372480405,0.0006261021797701719,0.007169540889709675,0.0018699798934332774,0.004309034914062166,0.000990469590313509,0.006632148926102122,0.0032402864286432743,0.0051846415105831775,0.001027917360157339,-0.0035809008368896124,0.006162065852872134,-0.00010642435996459132,0.009398838345714611,0.004919491621418082,-0.02841879813159919,0.02074337921373525,0.00010299556081138821,0.017632040927302348,0.01091842053344625,0.005271457748667575,0.024994992473310634,0.012739530667836703,0.015088423087394384,-0.0041313340922234576,0.009066706855111887,0.012696776371230817,0.0026829433238793935,0.005070270504723862,0.0028558097795012083,-0.0015836760583481976,0.002487576936678387,0.005837260802870153,0.0032029010278433025,0.006481188060785099,-0.039297539281239885,-0.001511074904702168,-0.0007099203010364417,0.01028369237506742,-0.00020407649501775373,0.003458089985742906,0.011658546092787228,-0.02723041835641209,0.0004562428757224338,0.008564751141211774,-0.015108775185573041,0.0029128055407358438,-0.0008403808726416493,-0.009962657716488566,0.00502882193079232,0.005545231445425517,0.005414605589888348,0.0005249609144030256,0.02113801482091869,0.004404137634980764,0.0004554454219807431
